Fuel Type Code,Station Name,Street Address,City,State,ZIP,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,TO SOUTHAMPTON GOOD GROUND,9 Squiretown Rd,Hampton Bays,NY,11946,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.88012,-72.525085,2024-10-29,300604,2024-10-29,,,,2023-06-29,J1772
ELEC,MPG 201 E 56th - Tesla Destination,201 E 56th,New York,NY,10022,E,Public,,,0,3,0,Tesla Destination,200-8,40.759437,-73.96767,2024-07-01,115045,2024-10-16,P,,,2018-05-24,J1772 TESLA
ELEC,WESTBROOKE WBC LODEN LEFT,6 Loden Ln,Rochester,NY,14623,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.077349,-77.651623,2024-10-29,257136,2024-10-29,,,,2023-03-26,J1772
ELEC,EPLLC LOCKHEED 6,136 Transistor Pkwy,Liverpool,NY,13088,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.106487,-76.18796,2024-10-29,145761,2024-10-29,,,,2019-10-03,J1772
ELEC,COMPETITION BMW DCWB 4,599 Middle Country Rd,Saint James,NY,11780,E,Public,24 hours daily,,0,0,1,ChargePoint Network,GPS,40.861075,-73.158235,2024-10-29,306520,2024-10-29,,,,2023-08-08,J1772COMBO
ELEC,CNB VICTOR EV STATION 2,61 W Main St,Victor,NY,14564,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.982955,-77.411641,2024-10-29,261263,2024-10-29,,,,2023-05-24,J1772
ELEC,CT4021-COURTHSE FRANKLINCOCOURT,355 W Main St,Malone,NY,12953,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.84974,-74.295105,2024-10-29,145534,2024-10-29,,,,2019-09-26,J1772
ELEC,TDC Building 7,651 Route 3,Plattsburgh,NY,12901,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,44.6953,-73.51118,2024-10-29,324871,2024-10-29,,,,2023-10-31,J1772
ELEC,G & M REALTY 2 STATION 3,22-44 Jackson Ave,LIC,NY,11101,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.745399,-73.946226,2024-10-29,223834,2024-10-29,,,,2022-07-21,J1772
ELEC,Lockheed Martin Owego Facility,1801 Route 17C,Owego,NY,13827,E,Public,24 hours daily,,0,4,0,EV Connect,GPS,42.094415,-76.219302,2024-10-29,357949,2024-10-29,,,,2024-10-12,J1772
ELEC,HVCC Child Care,80 Vandenburgh Ave,Troy,NY,12180,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,42.69276,-73.67845,2024-10-29,223137,2024-10-29,,,,2021-12-18,J1772
ELEC,PANYNJ LGATCGARAGE 5-3,LaGuardia Airport LaGuardia Airport,Queens,NY,11371,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,40.769509,-73.865421,2024-10-29,331865,2024-10-29,,,,2024-04-06,J1772
ELEC,MARKET 32 EV PEDIATRICEV1,81 Schoolhouse Rd,Albany,NY,12203,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.679023,-73.844938,2024-10-29,155290,2024-10-29,,,,2020-04-10,J1772
ELEC,854ELLICOTT 854 ELLICOTT 6,854 Ellicott St,Buffalo,NY,14203,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.901752,-78.867526,2024-10-29,180113,2024-10-29,,,,2021-01-27,J1772
ELEC,Van Patten Golf Club,924 Main St,Clifton Park,NY,12065,E,Public,24 hours daily,,0,50,0,LIVINGSTON,GPS,42.9043,-73.82818,2024-10-29,236891,2024-10-29,,,,2022-11-03,J1772
ELEC,COMMCTR 59 N PUTT2,59 N Putt Corners Rd,New Paltz,NY,12561,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.74775,-74.06456,2024-10-29,202953,2024-10-29,,,,2021-12-23,J1772
ELEC,SJC SJC,155 W Roe Blvd,Patchogue,NY,11772,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.775278,-73.02523,2024-10-29,213196,2024-10-29,,,,2022-04-01,J1772
ELEC,N Brooklyn YMCA - Parking Lot,570 Jamaica Ave,Brooklyn,NY,11208,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,4,0,EVOKE,GPS,40.68505,-73.88217,2024-10-11,357064,2024-10-11,P,,,2022-03-13,J1772
ELEC,Department of Emergency Services DES Garage,25 Walker Road,Valhalla,NY,10595,E,Public,24 hours daily,,0,6,0,FLO,GPS,41.080084,-73.814822,2024-10-29,353051,2024-10-29,,,,2024-08-18,J1772
ELEC,The Ridge - Lot B,12 Ridgeway Ln,Troy,NY,12180,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.7417,-73.63594,2024-10-29,223111,2024-10-29,,,,2021-12-30,J1772
ELEC,TNC EVSE TRAIN STATION 5,Chappaqua Train Station,Chappaqua,NY,10514,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.157475,-73.774919,2024-10-29,253700,2024-10-29,,,,2023-02-08,J1772
ELEC,Scarsdale Golf Club,1 Club Way,Hartsdale,NY,10530,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,41.01102,-73.7989,2024-10-29,223245,2024-10-29,,,,2022-01-06,J1772
ELEC,534 BROADHOLLOW BACK PARKING 2,534 Broadhollow Rd,Melville,NY,11747,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.77407,-73.42274,2024-10-29,237839,2024-10-29,,,,2022-12-13,J1772
ELEC,AA TECH MAINTENANCE,124 Columbia St,Clyde,NY,14433,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.084217,-76.87733,2024-10-29,194161,2024-10-29,,,,2021-08-21,J1772
ELEC,SHINEMAN SOUTH LEE HALL 3,7060 NY 104,Oswego,NY,13126,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.454023,-76.540843,2024-10-29,350575,2024-10-29,,,,2024-07-16,J1772
ELEC,Summit Senior Life - Mill Hill,2 Mill Hill Ct,Slingerlands,NY,12159,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.684,-73.90218,2024-10-29,189526,2024-10-29,,,,2021-03-31,J1772
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,Horseheads,NY,14845,E,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,0,1,1,Non-Networked,200-8,42.16262,-76.86773,2024-02-12,44348,2024-02-12,P,,,2011-11-30,CHADEMO J1772 J1772COMBO
ELEC,The Lodge at Grist Iron Brewing Co.,4880 NY-414,Burdett,NY,14818,E,Public,24 hours daily,,0,1,0,Non-Networked,GPS,42.469877,-76.864653,2024-10-11,157970,2024-10-11,P,,,2020-05-15,J1772
ELEC,Oak Ave Parking Lot,26-42 Oak Ave,Tuckahoe,NY,10707,E,Public,24 hours daily,,0,4,0,Blink Network,GPS,40.949697,-73.828941,2024-10-29,238290,2024-10-29,,,,2022-11-22,J1772
ELEC,HARMONY MILLS 1 FALLSVIEW 1.5,100 N Mohawk St,Cohoes,NY,12047,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.781628,-73.70534,2024-10-29,174730,2024-10-29,,,,2021-01-27,J1772
ELEC,SSCCA SSCC - 01,37 High Rock Ave,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.084719,-73.782313,2024-10-29,182198,2024-10-29,,,,2021-01-27,J1772
ELEC,Integrated System,50 Victor Heights Pkwy,Victor,NY,14564,E,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,0,10,0,AMPUP,GPS,42.995076,-77.447025,2024-05-09,335319,2024-05-09,P,,,2024-02-22,J1772
ELEC,Village of Sodus Point,8482 Greig St.,Sodus Point,NY,14555,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,43.270176,-76.98107,2024-10-29,198011,2024-10-29,,,,2021-10-19,J1772
ELEC,MBOC WAY DC250 1,1 Mercedes Way,Woodbury,NY,10926,E,Public,24 hours daily,,0,0,1,ChargePoint Network,GPS,41.316275,-74.142409,2024-10-29,258981,2024-10-29,,,,2023-04-12,CHADEMO J1772COMBO
ELEC,HVCC Garage level 4,80 Vandenburgh Ave,Troy,NY,12180,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.6948,-73.68523,2024-10-29,223097,2024-10-29,,,,2021-12-02,J1772
ELEC,Deer Valley Building 3,11 Farnsworth Dr.,Guilderland,NY,12084,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,42.67788,-73.86814,2024-10-29,223276,2024-10-29,,,,2022-04-11,J1772
ELEC,Curry Acura,685 Central Park Avenue,Scarsdale,NY,10583,E,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 12:00am - 12:00am,,0,2,0,Blink Network,GPS,41.000038,-73.815852,2024-10-29,325258,2024-10-29,,,,2024-01-11,J1772
ELEC,Belmont State Park,625 Belmont Ave.,West Babylon,NY,11703,E,Public,24 hours daily,,0,2,0,EV Connect,GPS,40.737282,-73.33888,2024-10-29,230773,2024-10-29,,,,2022-09-30,J1772
ELEC,COPIAGUELIBRARY COPIAGUE LIB2,50 Deauville Boulevard,Copiague,NY,11726,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.668692,-73.401512,2024-10-29,360823,2024-10-29,,,,2024-10-26,J1772
ELEC,The Alpine Lodge - Tesla Destination,264 Main St,North Creek,NY,12853,E,Public,,,0,2,0,Tesla Destination,200-9,43.700142,-73.986076,2024-07-01,115200,2024-10-16,P,,,2017-10-19,TESLA
ELEC,Fayetteville Pines,550 Warren St,Fayetteville,NY,13066,E,Public,24 hours daily,,0,10,0,LIVINGSTON,GPS,43.02392,-76.01023,2024-10-29,350667,2024-10-29,,,,2024-07-17,J1772
ELEC,TOWN OF RED HK FAST 1,7336 S Broadway,Red Hook,NY,12571,E,Public,24 hours daily,,0,0,1,ChargePoint Network,GPS,41.98738,-73.880117,2024-10-29,296058,2024-10-29,,,,2023-06-23,CHADEMO J1772COMBO
ELEC,Long Island Jewish Medical Center,270-05 76th Ave,New Hyde Park,NY,11040,E,Public,24 hours daily,,0,8,0,EV Connect,GPS,40.753285,-73.70707,2024-10-29,230801,2024-10-29,,,,2022-09-30,J1772
ELEC,GGMC Parking 66 Rockwell Pl Garage - Tesla Destination,66 Rockwell Pl,Brooklyn,NY,11217,E,Public,,,0,3,0,Tesla Destination,200-8,40.688086,-73.979234,2024-07-01,114911,2024-10-16,P,,,2015-11-13,J1772 TESLA
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,Vestal,NY,13850,E,Public - Call ahead,Dealership business hours,,0,1,0,Non-Networked,200-9,42.095812,-76.003703,2024-02-12,44204,2024-02-12,P,,,2011-11-30,J1772
ELEC,MARKET 32 EV 290 SARATOGA RD,290 Saratoga Rd,Schenectady,NY,12302,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.87302,-73.929504,2024-10-29,152282,2024-10-29,,,,2020-01-08,J1772
ELEC,Icon Parking 12 East 9th Street - Tesla Destination,12 E 9th St,New York,NY,10003,E,Public,,,0,3,0,Tesla Destination,200-8,40.732519,-73.995135,2024-07-01,115005,2024-10-16,P,,,2016-01-21,J1772 TESLA
ELEC,CORTLAND HOSPIT GCMC 1 LEFT,Homer Avenue,Cortland,NY,13045,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.609964,-76.187051,2024-10-29,355501,2024-10-29,,,,2024-09-12,J1772
ELEC,Country Pointe Plainview - Tesla Supercharger,1427 Old Country Road,Plainview,NY,11803,E,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,0,0,8,Tesla,200-8,40.779854,-73.450709,2024-07-01,102339,2024-08-14,P,,,2018-07-23,TESLA
ELEC,Westchester's Ridge Hill - Tesla Supercharger,Archer Street,Yonkers,NY,10701,E,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,0,0,18,Tesla,GPS,40.963395,-73.854936,2024-07-01,102351,2024-08-14,P,,,2018-07-23,TESLA
ELEC,S.A.N.Y. STATION 3,1409 W Genesee St,Syracuse,NY,13204,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,43.052082,-76.18029,2024-10-29,236473,2024-10-29,,,,2022-11-23,J1772
ELEC,Barclay Tower - Garage,10 Barclay St,New York,NY,10007,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,20,0,EVOKE,GPS,40.712224,-74.009106,2024-10-11,356878,2024-10-11,P,,,2024-02-13,J1772
ELEC,Greymoor Way - Building 1,1106 Greymoor Way,Baldwinsville,NY,13027,E,Public,24 hours daily,,0,2,0,LIVINGSTON,GPS,43.18182,-76.30039,2024-10-29,223119,2024-10-29,,,,2021-10-28,J1772
ELEC,BORALEX EVSE1,39 Hudson Falls Rd,South Glens Falls,NY,12803,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.29583,-73.59526,2024-10-29,196058,2024-10-29,,,,2021-09-18,J1772
ELEC,GREENSTARCOOPER GREENSTAR 1,770 Cascadilla St,Ithaca,NY,14850,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.44546,-76.509693,2024-10-29,350529,2024-10-29,,,,2024-07-13,J1772
ELEC,1 WATERLINE STATION#10,10 Riverside Blvd,New York,NY,10069,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.772896,-73.992546,2024-10-29,316933,2024-10-29,,,,2023-11-08,J1772
ELEC,Champion Parking 230 W 55th Street - Tesla Destination,230 W 55th St,New York,NY,10019,E,Public,,,0,3,0,Tesla Destination,200-9,40.764748,-73.982676,2024-07-01,115061,2024-10-16,P,,,2015-06-22,J1772 TESLA
ELEC,Hope Lake Lodge at Greek Peak Mountain Resort,2177 Clute Rd,Cortland,NY,13045,E,Public,9am-5pm daily; Guests only; Drivers must bring their own J1772 cordset for Level 1 charging,CREDIT,4,0,0,Non-Networked,200-8,42.51237,-76.14749,2024-10-11,349809,2024-10-11,P,,,2024-05-22,NEMA1450
ELEC,Thermal Associates,21 Thomson Avenue,Glens Falls,NY,12801,E,Public,24 hours daily,,0,2,0,CHARGESMART_EV,GPS,43.318808,-73.653802,2024-10-29,334105,2024-10-29,,,,2023-07-10,J1772
ELEC,167 Clinton Rd,167 Clinton Rd,New Hartford,NY,13413,E,Public,24 hours daily,,0,19,0,EV Connect,GPS,43.070185,-75.333651,2024-10-29,351416,2024-10-29,,,,2024-07-24,J1772
ELEC,Quik Park 86th St. LLC - Tesla Destination,444 E 86th St,New York,NY,10028,E,Public,,,0,3,0,Tesla Destination,200-8,40.775968,-73.947846,2024-07-01,115139,2024-10-16,P,,,2015-11-20,J1772 TESLA
ELEC,101-19 Rockaway Beach Blvd,101-19 Rockaway Beach Blvd,Far Rockaway,NY,11694,E,Public,24 hours daily,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M V,0,8,0,EVGATEWAY,200-8,40.58309,-73.82213,2024-05-09,333857,2024-05-09,P,,,2024-01-08,J1772
ELEC,Chittenango Creek Walk,127 Genesee St,Chittenango,NY,13037,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,2,0,Non-Networked,GPS,43.044256,-75.867028,2024-04-14,227078,2024-04-14,P,,,2022-08-26,J1772
ELEC,PFIZER PR EV 20,401 N Middletown Rd,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.076756,-74.018024,2024-10-29,323942,2024-10-29,,,,2024-01-05,J1772
ELEC,Bill Rapp Super Store,3446 Burnet Avenue,Syracuse,NY,13206,E,Public,24 hours daily,,0,1,0,Blink Network,GPS,43.060966,-76.088572,2024-10-29,310787,2024-10-29,,,,2022-04-28,J1772
ELEC,ADKHOSPITALITY HAMPTON INN 1.2,2133 U.S. 9,Lake George,NY,12845,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.409214,-73.7127,2024-10-29,185360,2024-10-29,,,,2021-02-25,J1772
ELEC,MINNEWASKA EV 1,5281 US-44,Kerhonkson,NY,12446,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,41.730037,-74.234883,2024-10-29,182282,2024-10-29,,,,2021-01-27,J1772
ELEC,BELMONTEASTVIEW BLD 13,13306 Admission Drive South,Central Islip,NY,11722,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.768771,-73.192174,2024-10-29,360567,2024-10-29,,,,2024-10-23,J1772
ELEC,Southeast Station - Metro North Train Station,4 Independent Way,Brewster,NY,10509,E,Public,24 hours daily,,0,4,0,EV Connect,GPS,41.416575,-73.624303,2024-10-29,94829,2024-10-29,,,,2015-04-23,J1772
ELEC,Joe Basil Resale Center,5111 Transit Rd,Depew,NY,14043,E,Public,9AM-6PM M-F,A D Debit M V,0,3,0,Non-Networked,GPS,42.890707,-78.696281,2023-06-12,261443,2024-01-31,P,,,2023-05-25,J1772
ELEC,iPark 400 E 85th St - Tesla Destination,400 E 85th St,Manhattan,NY,10028,E,Public,,,0,4,0,Tesla Destination,200-8,40.775953,-73.949738,2024-07-01,122489,2024-10-16,P,,,2019-01-17,TESLA
ELEC,James Mitsubishi of Rome - Non-Networked,1925 Black River Boulevard North,Rome,NY,13440,E,Public,24 hours daily,,0,2,0,Blink Network,GPS,43.237276,-75.436931,2024-10-29,355693,2024-10-29,,,,2023-01-19,J1772
ELEC,Anchor Inn and Marina,3425 Co Rte 30,Watkins Glen,NY,14891,E,Public,24 hours daily,,0,5,0,LIVINGSTON,GPS,42.3994,-76.88597,2024-10-29,324773,2024-10-29,,,,2023-09-07,J1772
ELEC,VERONA LA QUINTA 3,5390 Willow Pl,Verona,NY,13478,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.122227,-75.59269,2024-10-29,166799,2024-10-29,,,,2020-09-11,J1772
ELEC,Breitbeck Park,91 Lake St.,Oswego,NY,13126,E,Public,24 hours daily,,0,4,0,LIVINGSTON,GPS,43.46144,-76.52383,2024-10-29,223262,2024-10-29,,,,2022-04-01,J1772
ELEC,BURNS MGT HV 4,222 Heritage Rd,Guilderland,NY,12203,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.692516,-73.885172,2024-10-29,173985,2024-10-29,,,,2021-01-27,J1772
ELEC,McDonough's Valley Hardware,1901 N Main St,Keene Valley,NY,12943,E,Public,24 hours daily,,0,1,0,Non-Networked,GPS,44.19156,-73.786713,2024-08-15,153287,2024-08-15,P,,,2019-06-24,J1772
ELEC,444 Clinton,445 Vanderbilt Ave,Brooklyn,NY,11238,E,Public,24 hours daily,,0,11,0,Blink Network,GPS,40.684979,-73.967922,2024-10-29,257492,2024-10-29,,,,2023-03-30,J1772
ELEC,BNE MASTER 5000 MURRAY ST4,1000 Murray Court,Pearl River,NY,10965,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.04637,-74.00326,2024-10-29,220394,2024-10-29,,,,2022-06-01,J1772
ELEC,HAMPTON INN STATION 1,1120 South Ave,Staten Island,NY,10314,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.612696,-74.179012,2024-10-29,168146,2024-10-29,,,,2020-11-05,J1772
ELEC,Christman's Windham House,5742 NY-23,Windham,NY,12496,E,Public,24 hours daily,,0,20,0,CHARGESMART_EV,GPS,42.304708,-74.280845,2024-10-29,334217,2024-10-29,,,,2023-08-04,J1772
ELEC,CDTA MENANDS 2,431 Broadway,Menands,NY,12204,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.702189,-73.715762,2024-10-29,206084,2024-10-29,,,,2022-02-10,J1772
ELEC,Village Motors - Parking Lot,223 W Main St,Victor,NY,14564,E,Public,24 hours daily; customers only,A ANDROID_PAY APPLE_PAY D M V,0,2,0,EVOKE,GPS,42.985333,-77.416726,2024-10-11,356962,2024-10-11,P,,,2022-05-16,J1772
ELEC,ATRIUM EVCHARGE EV2,451 Clifton Park Center Rd,Clifton Park,NY,12065,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.856255,-73.78599,2024-10-29,225561,2024-10-29,,,,2022-08-16,J1772
ELEC,87-30 204th St - Garage,87-30 204th St,Queens,NY,11423,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,44,0,EVOKE,GPS,40.72165,-73.760747,2024-10-11,357108,2024-10-11,P,,,2024-06-06,J1772
ELEC,WHITE PLAINS EVSE4,1 Maple Ave,White Plains,NY,10605,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.029174,-73.759362,2024-10-29,197207,2024-10-29,,,,2021-10-07,J1772
ELEC,Jericho Commons - Tesla Supercharger,429  N Broadway,Jericho,NY,11753,E,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,0,0,12,Tesla,GPS,40.789598,-73.53614,2024-07-01,321151,2024-08-14,P,,,2023-11-30,TESLA
ELEC,365 Bond,365 Bond St.,Brooklyn,NY,11231,E,Public,,,0,6,0,NOODOE,GPS,40.677677,-73.990321,2024-10-29,348971,2024-10-29,,,,2024-06-21,J1772
ELEC,SCHENECTADY LIBERTY-YATES,17 Broadway,Schenectady,NY,12305,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.815406,-73.940711,2024-10-29,162421,2024-10-29,,,,2020-06-12,J1772
ELEC,NATIONAL GRID KOHLS BUFFALO,2232 Delaware Ave,Buffalo,NY,14216,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.94474,-78.870385,2024-10-29,162206,2024-10-29,,,,2020-06-12,J1772
ELEC,Village Crest Apartments - East,510 Maloney Road,Poughkeepsie,NY,12603,E,Public,24 hours daily,,0,8,0,LIVINGSTON,GPS,41.6415,-73.86819,2024-10-29,324887,2024-10-29,,,,2023-10-26,J1772
ELEC,"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination",35 E 76th St,New York,NY,10021,E,Public,,,0,2,0,Tesla Destination,200-9,40.77438,-73.963157,2024-07-01,115107,2024-10-16,P,,,2015-09-25,J1772 TESLA
ELEC,ELLIS CHEVY LVL2#1,551 E Main St,Malone,NY,12953,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,44.850006,-74.284325,2024-10-29,222223,2024-10-29,,,,2022-06-30,J1772
ELEC,MARRIOTTSS STATION 3,47 Excelsior Ave,Saratoga Springs,NY,12866,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,43.089337,-73.777234,2024-10-29,203140,2024-10-29,,,,2021-12-29,J1772
ELEC,CASALE RENTAL 2,1639A US-9,Clifton Park,NY,12065,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.858162,-73.757577,2024-10-29,332683,2024-10-29,,,,2024-04-20,J1772
ELEC,Craft Marketplace,40 Green St,Plattsburgh,NY,12901,E,Public - Credit card at all times,24 hours daily,A D Debit M V,0,6,0,Non-Networked,GPS,44.698586,-73.447913,2024-03-14,227686,2024-03-14,P,,,2022-09-13,J1772
ELEC,BPRT #1 STATION 1,186 Middle Rd,Blue Point,NY,11715,E,Public,Mon 9:00am - 9:00pm; Tue 9:00am - 9:00pm; Wed 9:00am - 9:00pm; Thu 9:00am - 9:00pm; Fri 9:00am - 5:00pm; Sat 9:00am - 5:00pm; Sun 9:00am - 5:00pm,,0,2,0,ChargePoint Network,GPS,40.743437,-73.035711,2024-10-29,204967,2024-10-29,,,,2022-01-18,J1772
ELEC,MICHAEL KING STATION 1,863 Route 146,Clifton Park,NY,12065,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.865273,-73.78956,2024-10-29,163548,2024-10-29,,,,2020-06-23,J1772
ELEC,CAR CHARGERS NUMBER 434,140 Nottingham Cir,Jamesville,NY,13078,E,Public,24 hours daily,,0,1,0,ChargePoint Network,GPS,43.013306,-76.08437,2024-10-29,180990,2024-10-29,,,,2021-01-27,J1772
ELEC,SUNFLOWER MARKET,75 Mill Hill Rd,Woodstock,NY,12498,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.039112,-74.113426,2024-10-29,143566,2024-10-29,,,,2019-08-15,J1772
ELEC,300 E 54th St - Parking Garage,300 E 54th St,New York,NY,10022,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,10,0,EVOKE,GPS,40.757093,-73.966349,2024-10-11,356987,2024-10-11,P,,,2023-07-17,J1772
ELEC,Discount Parking 180 Ashland Place - Tesla Destination,180 Ashland Pl,Brooklyn,NY,11217,E,Public,,,0,2,0,Tesla Destination,200-8,40.689457,-73.978606,2024-07-01,114892,2024-10-16,P,,,2016-05-06,TESLA
ELEC,1890 Bailey Ave,1890 Bailey Ave,Buffalo,NY,14211,E,Public,24 hours daily,,0,3,0,EV Connect,GPS,42.905937,-78.814263,2024-10-29,303548,2024-10-29,,,,2023-07-26,J1772
ELEC,ABM Parking 13 East 54th Street LLC - Tesla Destination,13-17 E 54th St,New York,NY,10022,E,Public,,,0,2,0,Tesla Destination,200-8,40.760648,-73.974193,2024-07-01,115010,2024-10-16,P,,,2017-02-10,TESLA
ELEC,Service Building,366 West Merrick Road,Valley Stream,NY,11580,E,Public,,,0,0,2,ZEFNET,GPS,40.66807,-73.71115,2024-10-29,341925,2024-10-29,,,,2024-05-09,J1772COMBO
ELEC,PRIMA LOFTS LL ALB LOFTS 1.1,1373 Broadway,Menands,NY,12204,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.676205,-73.73344,2024-10-29,175102,2024-10-29,,,,2021-01-27,J1772
ELEC,HYATT PLACE HOTEL AMHERST 1,5020 Main Street,Amherst,NY,14226,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.960632,-78.76919,2024-10-29,150805,2024-10-29,,,,2019-12-26,J1772
ELEC,TCR TOWERS EV STATION 2,422 Sand Creek Rd,Albany,NY,12205,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.711919,-73.809684,2024-10-29,181868,2024-10-29,,,,2021-01-27,J1772
ELEC,BROWNS CDJR,483 Medford Ave,Patchogue,NY,11772,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,40.784141,-73.008171,2024-10-29,235960,2024-10-29,,,,2022-11-11,J1772
ELEC,WATERVLIET PARK 4,28 Selke Dr,Watervliet,NY,12189,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,42.729469,-73.698687,2024-10-29,202124,2024-10-29,,,,2021-12-08,J1772
ELEC,SAG HARBOR LONG WHARF,1 Long Wharf,Sag Harbor,NY,11963,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.00328,-72.29588,2024-10-29,200496,2024-10-29,,,,2021-11-04,J1772
ELEC,Apartments at the Lyceum,87 Swinburne Street,Buffalo,NY,14212,E,Public,24 hours daily,,0,2,0,CHARGESMART_EV,GPS,42.894352,-78.820931,2024-10-29,347372,2024-10-29,,,,2024-06-04,J1772
ELEC,CITY OF BEACON STATION 1,1140 wolcott ave,Beacon,NY,12508,E,Public,24 hours daily,,0,2,0,ChargePoint Network,GPS,41.507568,-73.9776,2024-10-29,149620,2024-10-29,,,,2019-11-28,J1772
ELEC,Fleetwood Square - 546 Locust Lower Level Garage,546 Locust St,Mount Vernon,NY,10552,E,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,0,4,0,EVOKE,GPS,40.923345,-73.84153,2024-10-11,357056,2024-10-11,P,,,2022-02-22,J1772
